1 	 0.06 	 1.56 	 -8.904615 	 4.358576
2 	 0.08 	 1.54 	 -8.864729 	 4.281205
3 	 0.1 	 1.54 	 -8.848523 	 4.217009
4 	 0.19 	 1.64 	 -8.761307 	 4.168201
5 	 0.18 	 1.53 	 -8.735796 	 3.986216
6 	 0.26 	 1.64 	 -8.599331 	 3.945942
7 	 0.26 	 1.61 	 -8.597956 	 3.870359
8 	 0.26 	 1.59 	 -8.596191 	 3.820529
9 	 0.3 	 1.6 	 -8.486919 	 3.691886
10 	 0.29 	 1.54 	 -8.455642 	 3.578149
11 	 0.31 	 1.54 	 -8.408482 	 3.518192
12 	 0.24 	 1.45 	 -8.305572 	 3.489266
13 	 0.26 	 1.45 	 -8.28375 	 3.432156
14 	 0.35 	 1.57 	 -8.280469 	 3.38975
15 	 0.4 	 1.57 	 -8.099532 	 3.186995
16 	 0.33 	 1.46 	 -8.080291 	 3.120739
17 	 0.42 	 1.53 	 -7.949297 	 2.963508
18 	 0.42 	 1.52 	 -7.90633 	 2.898403
19 	 0.37 	 1.44 	 -7.843255 	 2.835318
20 	 0.41 	 1.46 	 -7.812038 	 2.770275
21 	 0.45 	 1.49 	 -7.707975 	 2.646031
22 	 0.47 	 1.5 	 -7.664057 	 2.603445
23 	 0.47 	 1.48 	 -7.602428 	 2.519362
24 	 0.46 	 1.45 	 -7.532149 	 2.436428
25 	 0.48 	 1.41 	 -7.277679 	 2.154088
26 	 0.56 	 1.51 	 -7.229239 	 2.151468
27 	 0.59 	 1.51 	 -7.086717 	 2.000884
28 	 0.47 	 1.36 	 -7.05336 	 1.959992
29 	 0.56 	 1.44 	 -7.032395 	 1.855488
30 	 0.5 	 1.38 	 -6.998256 	 1.850911
31 	 0.48 	 1.34 	 -6.838276 	 1.7385
32 	 0.45 	 1.3 	 -6.68848 	 1.683775
33 	 0.7 	 1.53 	 -6.515394 	 1.502043
34 	 0.49 	 1.29 	 -6.501625 	 1.422277
35 	 0.69 	 1.46 	 -6.453652 	 1.287884
36 	 0.56 	 1.32 	 -6.449591 	 1.239622
37 	 0.66 	 1.38 	 -6.312498 	 1.021025
38 	 0.67 	 1.37 	 -6.215465 	 0.907943
39 	 0.67 	 1.35 	 -6.108937 	 0.779812
40 	 0.71 	 1.32 	 -5.826348 	 0.450822
41 	 0.75 	 1.34 	 -5.790729 	 0.43345
42 	 0.63 	 1.25 	 -5.732508 	 0.414189
43 	 0.76 	 1.34 	 -5.711766 	 0.340962
44 	 0.7 	 1.27 	 -5.629304 	 0.228349
45 	 0.75 	 1.3 	 -5.582891 	 0.167099
46 	 0.75 	 1.3 	 -5.570661 	 0.152919
47 	 0.68 	 1.23 	 -5.419716 	 0.01664
48 	 0.8 	 1.3 	 -5.409263 	 -0.014942
49 	 0.76 	 1.22 	 -5.157455 	 -0.339462
50 	 0.75 	 1.19 	 -5.019069 	 -0.489658
51 	 0.94 	 1.28 	 -4.861415 	 -0.504645
52 	 0.97 	 1.28 	 -4.783697 	 -0.541744
53 	 0.86 	 1.19 	 -4.773874 	 -0.793807
54 	 0.85 	 1.18 	 -4.735458 	 -0.853155
55 	 0.86 	 1.17 	 -4.644175 	 -0.962766
56 	 0.87 	 1.16 	 -4.621883 	 -0.988846
57 	 0.83 	 1.12 	 -4.478857 	 -1.181849
58 	 0.99 	 1.14 	 -4.318138 	 -1.235779
59 	 0.97 	 1.12 	 -4.303546 	 -1.308017
60 	 0.96 	 1.09 	 -4.222308 	 -1.447688
61 	 0.91 	 1.07 	 -4.208448 	 -1.528168
62 	 0.84 	 1.05 	 -4.141 	 -1.61236
63 	 0.9 	 1.03 	 -4.047743 	 -1.755116
64 	 1.0 	 1.01 	 -3.954493 	 -1.795933
65 	 1.01 	 0.99 	 -3.907049 	 -1.855239
66 	 0.93 	 0.99 	 -3.904438 	 -1.953617
67 	 1.07 	 0.89 	 -3.774672 	 -1.977386
68 	 0.79 	 0.97 	 -3.769746 	 -2.019622
69 	 1.01 	 0.92 	 -3.767719 	 -2.099682
70 	 0.94 	 0.94 	 -3.756487 	 -2.173321
71 	 0.97 	 0.91 	 -3.72795 	 -2.204466
72 	 0.91 	 0.93 	 -3.692096 	 -2.270539
73 	 0.88 	 0.92 	 -3.633277 	 -2.332664
74 	 0.98 	 0.83 	 -3.572849 	 -2.472248
75 	 1.01 	 0.66 	 -3.571731 	 -2.48687
76 	 1.0 	 0.7 	 -3.533325 	 -2.558668
77 	 0.93 	 0.83 	 -3.487073 	 -2.60803
78 	 0.98 	 0.68 	 -3.48226 	 -2.657512
79 	 0.98 	 0.67 	 -3.448762 	 -2.718139
80 	 0.97 	 0.66 	 -3.424403 	 -2.759756
81 	 0.96 	 0.71 	 -3.399725 	 -2.791053
82 	 0.94 	 0.71 	 -3.355985 	 -2.854436
83 	 0.85 	 0.79 	 -3.224342 	 -2.907494
84 	 0.85 	 0.79 	 -3.222657 	 -2.907928
85 	 0.91 	 0.65 	 -3.191415 	 -3.090559
86 	 0.89 	 0.63 	 -3.114745 	 -3.181764
87 	 0.85 	 0.63 	 -2.958421 	 -3.335153
88 	 0.84 	 0.62 	 -2.903387 	 -3.389599
89 	 0.84 	 0.53 	 -2.865 	 -3.414205
90 	 0.83 	 0.5 	 -2.797916 	 -3.444084
91 	 0.83 	 0.57 	 -2.794833 	 -3.489481
92 	 0.79 	 0.63 	 -2.689476 	 -3.527026
93 	 0.79 	 0.5 	 -2.594665 	 -3.612444
94 	 0.77 	 0.55 	 -2.503647 	 -3.68554
95 	 0.75 	 0.51 	 -2.372872 	 -3.751155
